date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-02-15,5.155172413793103,6.375,5.066666666666666,1.3114754098360655,6.339285714285714,3.066666666666667,4.444444444444445,8.0,-2.0,7.5625,6.395161290322581,0.8,4.666666666666667,6.329411764705882,9.523255813953488,5.906666666666666,5.369565217391305,10.172413793103448,6.660714285714286,1.7058823529411764,5.28,4.6,8.773333333333333,8.0,6.229508196721311,5.616279069767442,2.3333333333333335,9.323529411764707,5.75,6.818181818181818,5.636363636363637,5.7407407407407405,9.096774193548388,6.0212765957446805,6.875,5.348837209302325,3.610169491525424,3.6451612903225805,6.246153846153846,3.3333333333333335,4.5227272727272725,6.894736842105263,8.74390243902439,4.876344086021505,9.173913043478262,12.0,7.033898305084746,5.676470588235294,5.282051282051282,12.728571428571428,2.35
2020-02-16,-1.4545454545454546,10.0,10.733333333333333,4.827586206896552,14.071428571428571,6.7272727272727275,4.888888888888889,8.25,6.0,4.809523809523809,-1.575,4.6,11.0,9.876543209876543,10.070588235294117,6.316666666666666,12.902439024390244,4.166666666666667,3.7222222222222223,18.470588235294116,8.24,7.384615384615385,15.128571428571428,11.19047619047619,3.0,12.354430379746836,7.705882352941177,10.321428571428571,7.6,13.909090909090908,6.181818181818182,12.222222222222221,12.338709677419354,3.9,6.071428571428571,7.576470588235294,5.0181818181818185,17.482758620689655,9.825396825396826,9.833333333333334,2.357142857142857,10.3125,5.69620253164557,9.10919540229885,14.055555555555555,23.923076923076923,5.916666666666667,20.647058823529413,7.891891891891892,12.636363636363637,2.2666666666666666
2020-02-17,-1.1694915254237288,0.0,5.75,-2.4838709677419355,11.571428571428571,7.209302325581396,11.666666666666666,11.75,-10.0,4.859375,4.120967741935484,3.6,6.233333333333333,-0.48148148148148145,2.5294117647058822,-7.394366197183099,4.711111111111111,2.4302325581395348,-1.4464285714285714,13.647058823529411,9.64,12.4,2.466666666666667,-1.4857142857142858,-1.1724137931034482,1.7926829268292683,-0.043478260869565216,2.787878787878788,6.090909090909091,22.09090909090909,15.727272727272727,5.444444444444445,10.951612903225806,6.585106382978723,3.2666666666666666,4.813953488372093,0.4,11.2,8.609375,14.166666666666666,4.068181818181818,-3.8947368421052633,2.8658536585365852,4.342391304347826,20.789473684210527,21.384615384615383,6.327433628318584,13.235294117647058,5.564102564102564,-4.7727272727272725,1.5263157894736843
2020-02-18,-4.280701754385965,-2.125,2.7333333333333334,-4.306451612903226,2.6964285714285716,-0.5714285714285714,-0.4444444444444444,5.0,-5.0,3.046875,-2.336,1.6,1.6451612903225807,0.4939759036144578,2.164705882352941,-4.135135135135135,2.8666666666666667,-1.6704545454545454,1.1428571428571428,-7.588235294117647,3.2,-2.466666666666667,-6.276315789473684,-3.3424657534246576,-3.9152542372881354,0.6190476190476191,-2.652173913043478,3.46875,5.7272727272727275,-12.0,1.6818181818181819,4.37037037037037,-3.1774193548387095,1.5263157894736843,-2.25,2.2413793103448274,0.4166666666666667,5.1,0.5,1.3333333333333333,-0.5454545454545454,-6.052631578947368,-2.2261904761904763,0.8852459016393442,3.5,-2.6923076923076925,2.7876106194690267,5.882352941176471,3.1842105263157894,-0.9411764705882353,1.25
2020-02-19,1.4385964912280702,-4.625,4.25,2.6507936507936507,2.9464285714285716,-1.9772727272727273,2.111111111111111,2.25,-2.0,3.25,3.128,0.4,2.3125,2.4216867469879517,4.576470588235294,-4.733333333333333,4.574468085106383,2.5168539325842696,-0.5357142857142857,5.235294117647059,2.32,3.066666666666667,2.28,0.0410958904109589,-1.2666666666666666,7.975903614457831,1.76,-10.515151515151516,3.0,8.181818181818182,2.090909090909091,2.185185185185185,4.870967741935484,2.4,1.25,3.9885057471264367,5.775862068965517,5.387096774193548,2.59375,4.5,-0.20454545454545456,-4.0,2.9518072289156625,-1.3241758241758241,5.391304347826087,8.23076923076923,3.3333333333333335,5.617647058823529,4.0256410256410255,0.6956521739130435,0.05
2020-02-20,-7.568965517241379,0.5,7.0,1.126984126984127,4.446428571428571,3.466666666666667,2.7777777777777777,3.25,1.0,2.984375,-6.584,3.8,8.53125,1.4534883720930232,4.105882352941176,-3.2337662337662336,-3.6346153846153846,0.19101123595505617,-0.9107142857142857,8.647058823529411,0.92,4.666666666666667,3.973684210526316,0.3835616438356164,-7.360655737704918,1.2261904761904763,7.434782608695652,1.1470588235294117,4.7272727272727275,10.727272727272727,1.4090909090909092,1.8888888888888888,5.403225806451613,-10.610526315789473,3.75,2.6436781609195403,2.305084745762712,7.741935483870968,2.203125,4.666666666666667,-7.386363636363637,-0.631578947368421,-6.22093023255814,-0.824468085106383,6.958333333333333,12.23076923076923,-1.4482758620689655,6.882352941176471,1.641025641025641,3.2142857142857144,4.4
2020-02-21,0.5238095238095238,-0.25,2.1333333333333333,2.421875,2.875,3.8444444444444446,1.5555555555555556,1.5,-3.0,1.0461538461538462,2.15625,1.6,3.0,4.885057471264368,4.8023255813953485,8.923076923076923,7.365384615384615,2.681318681318681,4.0,1.1176470588235294,0.52,2.1333333333333333,2.580246913580247,6.04054054054054,0.532258064516129,10.023255813953488,5.884615384615385,6.205882352941177,4.0,3.1818181818181817,0.2727272727272727,1.7142857142857142,1.8064516129032258,-12.463157894736842,0.3333333333333333,3.215909090909091,3.7540983606557377,6.151515151515151,0.7846153846153846,3.6666666666666665,1.1363636363636365,4.909090909090909,1.1511627906976745,2.256544502617801,7.666666666666667,4.230769230769231,-3.0901639344262297,4.882352941176471,1.975,6.056338028169014,3.7
2020-02-22,4.913793103448276,6.125,-6.133333333333334,3.081967213114754,4.928571428571429,3.533333333333333,10.0,8.25,0.0,4.234375,4.701612903225806,1.8,6.4,15.4,15.081395348837209,12.346666666666666,5.565217391304348,11.623529411764705,8.321428571428571,4.0588235294117645,6.4,6.733333333333333,14.480519480519481,8.902777777777779,3.283333333333333,8.964285714285714,9.75,11.794117647058824,5.916666666666667,8.0,9.954545454545455,0.21428571428571427,11.85483870967742,2.642105263157895,17.125,11.13953488372093,5.0,10.935483870967742,8.846153846153847,10.166666666666666,3.7954545454545454,9.210526315789474,10.585365853658537,5.333333333333333,7.25,11.461538461538462,8.760683760683762,8.029411764705882,7.921052631578948,14.642857142857142,5.8
2020-02-23,3.1454545454545455,7.125,3.533333333333333,-0.6206896551724138,8.75,-3.522727272727273,10.11111111111111,6.75,3.0,7.903225806451613,4.610169491525424,2.6,12.181818181818182,15.1625,12.506024096385541,12.216666666666667,10.0,6.5064935064935066,12.320754716981131,18.11764705882353,8.16,8.214285714285714,16.458333333333332,15.01639344262295,2.581818181818182,10.50632911392405,10.11111111111111,7.9655172413793105,9.2,9.636363636363637,7.590909090909091,1.2222222222222223,14.725806451612904,4.438202247191011,12.714285714285714,11.08433734939759,0.01818181818181818,11.413793103448276,14.222222222222221,15.166666666666666,5.4523809523809526,12.176470588235293,5.3625,4.764367816091954,13.647058823529411,15.846153846153847,8.055555555555555,11.0,10.243243243243244,16.171875,9.2
2020-02-24,-3.6842105263157894,0.625,3.533333333333333,2.5245901639344264,2.7142857142857144,0.9767441860465116,4.222222222222222,2.25,-2.0,3.5873015873015874,-1.7804878048780488,1.6,3.1724137931034484,1.8395061728395061,1.0705882352941176,-1.6111111111111112,-0.41304347826086957,-1.3837209302325582,8.055555555555555,7.411764705882353,1.28,5.066666666666666,2.7162162162162162,4.132352941176471,-2.2542372881355934,-1.5731707317073171,-0.7272727272727273,2.3333333333333335,5.2727272727272725,7.363636363636363,2.0,3.185185185185185,6.338709677419355,0.18085106382978725,-0.26666666666666666,2.186046511627907,1.4666666666666666,6.733333333333333,3.453125,7.166666666666667,-1.1363636363636365,-5.777777777777778,-2.7951807228915664,3.843243243243243,5.375,8.461538461538462,1.8859649122807018,3.3823529411764706,5.368421052631579,3.343283582089552,-2.6842105263157894
2020-02-25,8.403508771929825,2.25,4.2,5.174603174603175,3.982142857142857,-2.5681818181818183,1.5555555555555556,2.25,3.0,2.890625,5.496,2.0,5.354838709677419,1.036144578313253,4.270588235294118,-3.68,-1.2340425531914894,8.80232558139535,10.035714285714286,4.647058823529412,2.36,0.6,3.9594594594594597,3.295774647887324,9.275862068965518,1.2891566265060241,2.782608695652174,-5.34375,6.2727272727272725,6.7272727272727275,-0.22727272727272727,3.5185185185185186,3.903225806451613,6.347368421052631,0.9375,5.735632183908046,6.295081967213115,10.172413793103448,4.75,5.166666666666667,6.068181818181818,-14.95,7.5476190476190474,8.082417582417582,6.434782608695652,6.3076923076923075,6.807017543859649,5.617647058823529,9.18421052631579,2.3823529411764706,-0.15
2020-02-26,18.63157894736842,8.25,9.4375,18.416666666666668,6.839285714285714,8.651162790697674,5.222222222222222,7.5,3.0,7.4375,14.56910569105691,2.6,11.32258064516129,3.8674698795180724,0.37209302325581395,7.136986301369863,14.847826086956522,15.720930232558139,18.618181818181817,13.588235294117647,4.8,2.7333333333333334,0.8648648648648649,5.958904109589041,22.964285714285715,15.927710843373495,10.652173913043478,9.151515151515152,11.181818181818182,10.0,4.318181818181818,14.074074074074074,8.82258064516129,12.51578947368421,6.2,7.011494252873563,19.403508771929825,13.903225806451612,9.78125,7.5,13.477272727272727,4.888888888888889,12.397590361445783,13.762430939226519,11.26086956521739,8.307692307692308,11.663716814159292,11.235294117647058,14.564102564102564,3.4347826086956523,6.55
2020-02-27,16.649122807017545,8.0,11.2,18.114754098360656,7.767857142857143,10.977777777777778,3.5555555555555554,6.75,5.0,13.0,16.447154471544714,3.2,11.1875,10.352941176470589,6.870588235294117,4.986486486486487,10.875,13.988505747126437,16.70909090909091,-13.705882352941176,3.4,0.9333333333333333,2.4078947368421053,3.780821917808219,20.087719298245613,14.240963855421686,14.652173913043478,5.6571428571428575,10.0,-0.09090909090909091,2.909090909090909,12.62962962962963,-5.129032258064516,12.663157894736843,3.6470588235294117,2.632183908045977,17.949152542372882,13.933333333333334,2.753846153846154,7.0,16.204545454545453,4.157894736842105,13.988235294117647,15.349726775956285,12.958333333333334,-2.923076923076923,10.367521367521368,10.617647058823529,3.769230769230769,5.542857142857143,11.052631578947368
2020-02-28,14.225806451612904,11.0,7.333333333333333,18.26984126984127,6.428571428571429,8.804347826086957,3.111111111111111,7.25,3.0,9.153846153846153,13.1171875,3.6,9.40625,10.581395348837209,7.534883720930233,10.897435897435898,17.470588235294116,15.544444444444444,13.224137931034482,8.529411764705882,3.84,3.466666666666667,1.1728395061728396,7.648648648648648,18.725806451612904,20.88095238095238,9.851851851851851,13.411764705882353,6.818181818181818,4.7272727272727275,2.5454545454545454,12.555555555555555,0.4838709677419355,11.757894736842106,8.75,6.840909090909091,18.666666666666668,10.727272727272727,4.7384615384615385,6.666666666666667,15.159090909090908,11.95,10.755813953488373,13.69109947643979,13.08695652173913,4.0,9.933333333333334,10.205882352941176,9.75,5.732394366197183,11.7
